source_id,source_name,state,source_city,CEEB,nu_name,nu_city,name_score_set,name_score_sort,city_match,tier,needs_review
01-009-2620-26-2001,A-C Central Elementary School,IL,CHANDLERVILLE,140115,A-C Central High School,ASHLAND,87.8048780487805,73.07692307692308,False,review,True
01-009-2620-26-0002,A-C Central High School,IL,ASHLAND,140115,A-C Central High School,ASHLAND,100.0,100.0,True,auto_accept,False
01-009-2620-26-1002,A-C Central Middle School,IL,ASHLAND,140115,A-C Central High School,ASHLAND,87.8048780487805,83.33333333333334,True,review,True
33-048-2760-26-0001,Abingdon-Avon High Sch,IL,ABINGDON,140021,Abingdon-Avon High School,ABINGDON,93.61702127659575,93.61702127659575,True,auto_accept,False
33-048-2760-26-1001,Abingdon-Avon Middle Sch,IL,AVON,140021,Abingdon-Avon High School,ABINGDON,77.55102040816327,77.55102040816327,False,reject,False
33-048-2760-26-2002,Avon Elem Sch,IL,AVON,140046,Allendale School,LAKE VILLA,55.172413793103445,55.172413793103445,False,reject,False
33-048-2760-26-2001,Hedding Grade Sch,IL,ABINGDON,142165,Gridley HS,GRIDLEY,66.66666666666666,66.66666666666667,False,reject,False
15-016-9020-25-201C,ACE Amandla Charter School,IL,CHICAGO,140626,Amandla Charter School,CHICAGO,100.0,91.66666666666666,True,auto_accept,False
19-022-0040-02-3002,Addison Early Learning Center,IL,ADDISON,143996,Stelle Learning Center,STELLE,81.08108108108108,58.82352941176471,False,reject,False
19-022-0040-02-2011,Ardmore Elem School,IL,ADDISON,141844,Cove School,NORTHBROOK,70.58823529411765,60.0,False,reject,False
19-022-0040-02-2002,Army Trail Elem School,IL,ADDISON,140003,Addison Trail High School,ADDISON,70.58823529411765,63.829787234042556,True,reject,False
19-022-0040-02-2003,Fullerton Elem School,IL,ADDISON,141844,Cove School,NORTHBROOK,70.58823529411765,50.0,False,reject,False
19-022-0040-02-1009,Indian Trail Jr High School,IL,ADDISON,143880,Indian Creek High School,SHABBONA,85.71428571428571,70.58823529411764,False,review,True
19-022-0040-02-2004,Lake Park Elem School,IL,ADDISON,142852,Lake Park HS-District 108,ROSELLE,86.48648648648648,61.81818181818181,False,reject,False
19-022-0040-02-2005,Lincoln Elem School,IL,ADDISON,142625,Lincoln Community High School,LINCOLN,84.84848484848484,66.66666666666667,False,review,True
19-022-0040-02-2010,Stone Elem School,IL,ADDISON,143800,Saint Elmo High School,ST. ELMO,72.22222222222223,72.22222222222221,False,reject,False
19-022-0040-02-2008,Wesley Elem School,IL,ADDISON,141844,Cove School,NORTHBROOK,70.58823529411765,55.172413793103445,False,reject,False
34-049-1250-13-0001,Adlai E Stevenson High School,IL,LINCOLNSHIRE,143550,Adlai E Stevenson High School,LINCOLNSHIRE,100.0,100.0,True,auto_accept,False
21-028-0910-04-2001,Akin Comm Cons Elem School,IL,AKIN,141844,Cove School,NORTHBROOK,70.58823529411765,54.054054054054056,False,reject,False
13-014-0630-02-2001,Albers Elem School,IL,ALBERS,142374,Liberty Valley School,JOLIET,71.7948717948718,56.41025641025641,False,reject,False
44-063-0190-24-2001,Alden Hebron Elem School,IL,HEBRON,142225,Alden Hebron High School,HEBRON,88.37209302325581,79.16666666666666,True,review,True
44-063-0190-24-0002,Alden-Hebron High School,IL,HEBRON,142225,Alden Hebron High School,HEBRON,100.0,100.0,True,auto_accept,False
44-063-0190-24-1001,Alden-Hebron Middle School,IL,HEBRON,142225,Alden Hebron High School,HEBRON,88.37209302325581,84.0,True,auto_accept,False
35-050-0650-04-2001,Ransom Grade School,IL,RANSOM,140323,Harlem High School - 9th Grade,MACHESNEY PK,77.41935483870968,63.829787234042556,False,reject,False
20-093-0170-24-2001,Allendale Elementary School,IL,ALLENDALE,140046,Allendale School,LAKE VILLA,100.0,74.4186046511628,False,review,True
07-016-1260-02-3001,District 126 Early Childhood Center,IL,ALSIP,140228,Peace Center,DOLTON,66.66666666666666,38.297872340425535,False,reject,False
07-016-1260-02-2001,Hazelgreen Elem School,IL,ALSIP,141844,Cove School,NORTHBROOK,70.58823529411765,48.484848484848484,False,reject,False
07-016-1260-02-2002,Lane Elem School,IL,ALSIP,140640,Lane Technical High School,CHICAGO,81.48148148148148,57.14285714285714,False,reject,False
07-016-1260-02-1005,Prairie Jr High School,IL,ALSIP,140455,Bushnell Prairie City HS,BUSHNELL,92.6829268292683,69.0909090909091,False,review,True
07-016-1260-02-2004,Stony Creek Elem School,IL,ALSIP,141844,Cove School,NORTHBROOK,70.58823529411765,52.94117647058824,False,reject,False
03-025-0100-26-2002,Altamont Grade School,IL,ALTAMONT,140030,Altamont High School,ALTAMONT,85.71428571428571,82.92682926829268,True,review,True
03-025-0100-26-0001,Altamont High School,IL,ALTAMONT,140030,Altamont High School,ALTAMONT,100.0,100.0,True,auto_accept,False
41-057-0110-26-0001,Alton High School,IL,ALTON,140040,Alton High School,ALTON,100.0,100.0,True,auto_accept,False
41-057-0110-26-1006,Alton Middle School,IL,ALTON,140108,Middle Fork School,DANVILLE,83.87096774193549,81.08108108108108,False,review,True
41-057-0110-26-3004,Early Childhood,IL,GODFREY,144325,Waverly High School,WAVERLY,58.8235294117647,58.82352941176471,False,reject,False
41-057-0110-26-2029,East Elementary School,IL,ALTON,143700,East High School,ROCKFORD,81.48148148148148,63.1578947368421,False,reject,False
41-057-0110-26-2007,Eunice Smith Elem School,IL,ALTON,141844,Cove School,NORTHBROOK,70.58823529411765,51.42857142857142,False,reject,False
41-057-0110-26-2010,Gilson Brown Elem School,IL,GODFREY,141844,Cove School,NORTHBROOK,70.58823529411765,51.42857142857142,False,reject,False
41-057-0110-26-2015,Lewis & Clark Elem School,IL,GODFREY,1430,Lewis And Clark Cmty College,GODFREY,76.36363636363636,65.45454545454545,True,reject,False
41-057-0110-26-2024,Lovejoy Elem School,IL,ALTON,141844,Cove School,NORTHBROOK,70.58823529411765,66.66666666666667,False,reject,False
41-057-0110-26-2030,North Elementary School,IL,GODFREY,140534,Glenbard North High School,CAROL STREAM,73.46938775510205,73.46938775510203,False,reject,False
41-057-0110-26-2028,West Elementary School,IL,ALTON,142075,Glenbard West High School,GLEN ELLYN,72.34042553191489,72.34042553191489,False,reject,False
28-037-2250-26-0001,AlWood  Middle/High School,IL,WOODHULL,144455,Alwood High School,WOODHULL,100.0,83.72093023255813,True,auto_accept,False
28-037-2250-26-2003,AlWood Elem School,IL,ALPHA,144455,Alwood High School,WOODHULL,83.87096774193549,77.77777777777779,False,review,True
47-052-2720-26-2003,Amboy Central Elem School,IL,AMBOY,140454,Central High School,BURLINGTON,84.84848484848484,68.18181818181819,False,review,True
47-052-2720-26-0001,Amboy High School,IL,AMBOY,140055,Amboy High School,AMBOY,100.0,100.0,True,auto_accept,False
47-052-2720-26-1002,Amboy Jr High School,IL,AMBOY,140055,Amboy High School,AMBOY,100.0,91.89189189189189,True,auto_accept,False
30-091-0370-04-1001,Anna Junior High School,IL,ANNA,141910,Fisher Junior-Senior HS,FISHER,87.8048780487805,69.0909090909091,False,review,True
30-091-0370-04-2002,Davie Elem School,IL,ANNA,140764,The Day School,CHICAGO,70.96774193548387,58.06451612903225,False,reject,False
30-091-0370-04-2003,Lincoln Elem School,IL,ANNA,142625,Lincoln Community High School,LINCOLN,84.84848484848484,66.66666666666667,False,review,True
30-091-0810-16-0001,Anna-Jonesboro High School,IL,ANNA,140060,Anna Jonesboro Community HS,ANNA,100.0,83.87096774193549,True,auto_accept,False
28-037-2260-26-2002,Annawan Grade School,IL,ANNAWAN,140065,Annawan High School,ANNAWAN,84.84848484848484,82.05128205128204,True,review,True
28-037-2260-26-0001,Annawan High School,IL,ANNAWAN,140065,Annawan High School,ANNAWAN,100.0,100.0,True,auto_accept,False
34-049-0340-04-1002,Antioch Upper Grade School,IL,ANTIOCH,141844,Cove School,NORTHBROOK,70.58823529411765,48.64864864864865,False,reject,False
34-049-0340-04-2006,Hillcrest Elementary School,IL,ANTIOCH,141493,Hillcrest High School,CNTRY CLB HLS,86.48648648648648,70.83333333333333,False,review,True
34-049-0340-04-3001,Mary Kay McNeill Early Learning Center,IL,ANTIOCH,143996,Stelle Learning Center,STELLE,81.08108108108108,63.33333333333333,False,reject,False
34-049-0340-04-2004,Oakland Elementary School,IL,LAKE VILLA,143225,Oakland High School,OAKLAND,84.84848484848484,68.18181818181819,False,review,True
34-049-0340-04-2005,W C Petty Elementary School,IL,ANTIOCH,141844,Cove School,NORTHBROOK,70.58823529411765,47.36842105263158,False,reject,False
34-049-1020-04-1002,Aptakisic Junior High School,IL,BUFFALO GROVE,140945,Leo High School,CHICAGO,84.61538461538461,60.46511627906976,False,reject,False
34-049-1020-04-2002,Earl Pritchett School,IL,BUFFALO GROVE,141844,Cove School,NORTHBROOK,70.58823529411765,56.25,False,reject,False
34-049-1020-04-2005,Meridian School,IL,BUFFALO GROVE,142710,Meridian High School,MACON,100.0,85.71428571428572,False,auto_accept,False
34-049-1020-04-2003,Tripp School,IL,BUFFALO GROVE,Test09,SchoolI,MORRISON,73.6842105263158,73.6842105263158,False,reject,False
07-016-1450-02-2004,Arbor Elementary School,IL,OAK FOREST,141844,Cove School,NORTHBROOK,70.58823529411765,52.94117647058824,False,reject,False
07-016-1450-02-1001,Arbor Park Middle School,IL,OAK FOREST,140108,Middle Fork School,DANVILLE,83.87096774193549,76.19047619047619,False,review,True
07-016-1450-02-2002,Kimberly Heights Elementary School,IL,TINLEY PARK,141844,Cove School,NORTHBROOK,70.58823529411765,35.55555555555555,False,reject,False
07-016-1450-02-2003,Scarlet Oak Elementary School,IL,OAK FOREST,141844,Cove School,NORTHBROOK,70.58823529411765,44.99999999999999,False,reject,False
11-021-3060-26-2002,Arcola Elementary School,IL,ARCOLA,141844,Cove School,NORTHBROOK,70.58823529411765,57.14285714285714,False,reject,False
11-021-3060-26-0001,Arcola High School,IL,ARCOLA,140075,Arcola Community High School,ARCOLA,100.0,78.26086956521739,True,review,True
39-055-0010-26-2002,Argenta-Oreana Elementary School,IL,OREANA,140085,Argenta-Oreana High School,ARGENTA,89.36170212765957,75.86206896551724,False,review,True
39-055-0010-26-0001,Argenta-Oreana High School,IL,ARGENTA,140085,Argenta-Oreana High School,ARGENTA,100.0,100.0,True,auto_accept,False
39-055-0010-26-1001,Argenta-Oreana Middle School,IL,ARGENTA,140085,Argenta-Oreana High School,ARGENTA,89.36170212765957,85.18518518518519,True,auto_accept,False
07-016-2170-16-0001,Argo Community High School,IL,SUMMIT,140090,Argo Community High School,SUMMIT,100.0,100.0,True,auto_accept,False
05-016-0250-02-2002,Dryden Elem School,IL,ARLINGTON HEIGHTS,141844,Cove School,NORTHBROOK,70.58823529411765,55.172413793103445,False,reject,False
05-016-0250-02-2004,Greenbrier Elem School,IL,ARLINGTON HEIGHTS,141844,Cove School,NORTHBROOK,70.58823529411765,48.484848484848484,False,reject,False
05-016-0250-02-2005,Ivy Hill Elem School,IL,ARLINGTON HEIGHTS,143800,Saint Elmo High School,ST. ELMO,71.7948717948718,66.66666666666667,False,reject,False
05-016-0250-02-2009,Olive-Mary Stitt School,IL,ARLINGTON HEIGHTS,143060,Mount Olive High School,MOUNT OLIVE,75.0,65.11627906976744,False,reject,False
05-016-0250-02-2011,Patton Elem School,IL,ARLINGTON HEIGHTS,141844,Cove School,NORTHBROOK,70.58823529411765,55.172413793103445,False,reject,False
05-016-0250-02-1014,South Middle School,IL,ARLINGTON HEIGHTS,140108,Middle Fork School,DANVILLE,83.87096774193549,70.27027027027026,False,review,True
05-016-0250-02-1015,Thomas Middle School,IL,ARLINGTON HEIGHTS,140108,Middle Fork School,DANVILLE,83.87096774193549,68.42105263157895,False,review,True
05-016-0250-02-2016,Westgate Elem School,IL,ARLINGTON HEIGHTS,141844,Cove School,NORTHBROOK,70.58823529411765,51.61290322580645,False,reject,False
05-016-0250-02-2018,Windsor Elementary School,IL,ARLINGTON HEIGHTS,144420,Windsor High School,WINDSOR,84.84848484848484,68.18181818181819,False,review,True
54-092-2250-17-0001,Armstrong High School,IL,ARMSTRONG,140105,Armstrong Township High School,ARMSTRONG,100.0,82.35294117647058,True,auto_accept,False
54-092-0610-03-2001,Armstrong-Ellis Elem School,IL,ARMSTRONG,140105,Armstrong Township High School,ARMSTRONG,74.4186046511628,63.1578947368421,True,reject,False
11-021-3050-26-2003,Arthur Grade School,IL,ARTHUR,140112,Arthur Christian School,ARTHUR,81.25,76.19047619047619,True,review,True
11-021-3050-26-0001,Arthur-Lovington-Atwood-Hammond High School,IL,ARTHUR,140155,Atwood Hammond HS,ATWOOD,100.0,75.36231884057972,False,review,True
11-021-3050-26-2005,Atwood-Hammond Grade School,IL,ATWOOD,140155,Atwood Hammond HS,ATWOOD,89.36170212765957,79.24528301886792,True,review,True
11-021-3050-26-2004,Lovington Grade School,IL,LOVINGTON,142685,Lovington HS,LOVINGTON,86.48648648648648,83.72093023255813,True,review,True
13-095-0150-04-2001,Ashley Com Consolidated School,IL,ASHLEY,140300,Benton Consolidated HS,BENTON,77.55102040816327,72.1311475409836,False,reject,False
47-052-2750-26-2003,Ashton-Franklin Center Elem Sch,IL,FRANKLIN GROVE,140125,Ashton Franklin Center HS,ASHTON,83.07692307692308,80.0,False,review,True
47-052-2750-26-0001,Ashton-Franklin Center HS,IL,ASHTON,140125,Ashton Franklin Center HS,ASHTON,100.0,100.0,True,auto_accept,False
26-029-0010-26-2001,Astoria Elem School,IL,ASTORIA,140135,Astoria High School,ASTORIA,84.84848484848484,78.94736842105263,True,review,True
26-029-0010-26-0001,Astoria High School,IL,ASTORIA,140135,Astoria High School,ASTORIA,100.0,100.0,True,auto_accept,False
26-029-0010-26-1001,Astoria Junior High School,IL,ASTORIA,140135,Astoria High School,ASTORIA,100.0,84.44444444444444,True,auto_accept,False
51-065-2130-26-1001,Athens Junior High School,IL,ATHENS,143145,New Athens High School,NEW ATHENS,90.0,85.1063829787234,False,auto_accept,False
51-065-2130-26-0001,Athens Sr High School,IL,ATHENS,140140,Athens Community High School,ATHENS,92.3076923076923,73.46938775510203,True,review,True
51-065-2130-26-2003,Cantrall Elem School,IL,CANTRALL,140046,Allendale School,LAKE VILLA,72.22222222222223,72.22222222222221,False,reject,False
51-065-2130-26-2001,Cantrall Intermediate School,IL,CANTRALL,141844,Cove School,NORTHBROOK,70.58823529411765,46.15384615384615,False,reject,False
07-016-1250-02-1001,Hamlin Upper Grade Center,IL,ALSIP,140228,Peace Center,DOLTON,66.66666666666666,54.054054054054056,False,reject,False
07-016-1250-02-2003,Lawn Manor School,IL,OAK LAWN,143230,Oak Lawn Community High School,OAK LAWN,78.57142857142857,55.319148936170215,True,reject,False
07-016-1250-02-2004,Meadow Lane School,IL,MERRIONETTE PARK,140640,Lane Technical High School,CHICAGO,75.86206896551724,50.0,False,reject,False
51-084-0100-26-2003,Auburn Elem School,IL,AUBURN,143693,Auburn High School,ROCKFORD,83.87096774193549,77.77777777777779,False,review,True
51-084-0100-26-0001,Auburn High School,IL,AUBURN,143693,Auburn High School,ROCKFORD,100.0,100.0,False,auto_accept,False
51-084-0100-26-1001,Auburn Jr High at Divernon,IL,DIVERNON,141610,Divernon HS,DIVERNON,78.78787878787878,60.86956521739131,True,reject,False
51-084-0100-26-2004,Auburn Middle School,IL,AUBURN,143693,Auburn High School,ROCKFORD,83.87096774193549,78.94736842105263,False,review,True
31-045-1310-22-2017,Benavides Steam Academy,IL,AURORA,140652,Cs Academy,CHICAGO,82.35294117647058,54.54545454545454,False,reject,False
31-045-1310-22-1002,C F Simmons Middle School,IL,AURORA,140108,Middle Fork School,DANVILLE,83.87096774193549,69.76744186046511,False,review,True
31-045-1310-22-2011,C I Johnson Elem School,IL,AURORA,142365,Johnston City High School,JOHNSTON CITY,75.0,75.0,False,reject,False
31-045-1310-22-2005,C M Bardwell Elem School,IL,AURORA,141844,Cove School,NORTHBROOK,70.58823529411765,51.42857142857142,False,reject,False
31-045-1310-22-3001,Early Childhood Dev Cntr,IL,AURORA,141635,Tri-Valley High School,DOWNS,56.52173913043478,56.52173913043479,False,reject,False
31-045-1310-22-0001,East High School,IL,AURORA,140252,Belleville High School East,BELLEVILLE,100.0,74.4186046511628,False,review,True
31-045-1310-22-2015,Edna Rollins Elem School,IL,AURORA,141844,Cove School,NORTHBROOK,70.58823529411765,45.714285714285715,False,reject,False
31-045-1310-22-2016,Fred Rodgers Magnet Acad,IL,AURORA,140259,Governor French Academy,BELLEVILLE,59.57446808510638,59.57446808510638,False,reject,False
31-045-1310-22-2008,G N Dieterich Elem School,IL,AURORA,141608,Dieterich Community School,DIETERICH,78.04878048780488,62.745098039215684,False,reject,False
31-045-1310-22-1004,Henry W Cowherd Middle School,IL,AURORA,140108,Middle Fork School,DANVILLE,83.87096774193549,68.08510638297872,False,review,True
31-045-1310-22-2009,John Gates Elem School,IL,AURORA,140097,John Hersey High School,ARLINGTON HTS,71.11111111111111,71.11111111111111,False,reject,False
31-045-1310-22-1003,K D Waldo Middle School,IL,AURORA,140108,Middle Fork School,DANVILLE,83.87096774193549,73.17073170731707,False,review,True
31-045-1310-22-2007,L D Brady Elem School,IL,AURORA,141844,Cove School,NORTHBROOK,70.58823529411765,50.0,False,reject,False
31-045-1310-22-2014,Mabel O Donnell Elem School,IL,AURORA,141844,Cove School,NORTHBROOK,70.58823529411765,47.36842105263158,False,reject,False
31-045-1310-22-2010,Nicholas A Hermes Elem School,IL,AURORA,141844,Cove School,NORTHBROOK,70.58823529411765,44.99999999999999,False,reject,False
31-045-1310-22-2013,Oak Park Elem School,IL,AURORA,143245,Oak Park & River Forest HS,OAK PARK,85.71428571428571,59.64912280701755,False,reject,False
31-045-1310-22-2004,Olney C Allen Elem School,IL,AURORA,141844,Cove School,NORTHBROOK,70.58823529411765,55.55555555555556,False,reject,False
31-045-1310-22-2012,Rose E Krug Elem School,IL,AURORA,141844,Cove School,NORTHBROOK,70.58823529411765,52.94117647058824,False,reject,False
31-045-1310-22-2006,W S Beaupre Elem School,IL,AURORA,141844,Cove School,NORTHBROOK,70.58823529411765,47.05882352941176,False,reject,False
31-045-1290-22-2017,Fearn Elementary School,IL,NORTH AURORA,141844,Cove School,NORTHBROOK,70.58823529411765,47.05882352941176,False,reject,False
31-045-1290-22-2005,Freeman Elem School,IL,AURORA,141844,Cove School,NORTHBROOK,70.58823529411765,53.333333333333336,False,reject,False
31-045-1290-22-2006,Goodwin Elem School,IL,NORTH AURORA,141810,Elmwood High School,ELMWOOD,73.6842105263158,73.6842105263158,False,reject,False
31-045-1290-22-2007,Greenman Elem School,IL,AURORA,141844,Cove School,NORTHBROOK,70.58823529411765,51.61290322580645,False,reject,False
31-045-1290-22-2008,Hall Elem School,IL,AURORA,143985,Hall High School,SPRING VALLEY,81.48148148148148,68.75,False,review,True
31-045-1290-22-1006,Herget Middle School,IL,AURORA,140108,Middle Fork School,DANVILLE,83.87096774193549,78.94736842105263,False,review,True
31-045-1290-22-2009,Hill Elem School,IL,AURORA,140450,Bunker Hill High School,BUNKER HILL,81.48148148148148,66.66666666666667,False,review,True
31-045-1290-22-1003,Jefferson Middle School,IL,AURORA,140108,Middle Fork School,DANVILLE,83.87096774193549,78.04878048780488,False,review,True
31-045-1290-22-1005,Jewel Middle School,IL,NORTH AURORA,140108,Middle Fork School,DANVILLE,83.87096774193549,75.67567567567568,False,review,True
31-045-1290-22-2011,McCleery Elem School,IL,AURORA,141844,Cove School,NORTHBROOK,70.58823529411765,58.06451612903225,False,reject,False
31-045-1290-22-2012,Nicholson Elem School,IL,MONTGOMERY,141844,Cove School,NORTHBROOK,70.58823529411765,56.25,False,reject,False
31-045-1290-22-2014,Schneider Elem School,IL,NORTH AURORA,141844,Cove School,NORTHBROOK,70.58823529411765,56.25,False,reject,False
31-045-1290-22-2015,Smith Elem School,IL,AURORA,141642,Summit School,ELGIN,73.33333333333333,73.33333333333334,False,reject,False
31-045-1290-22-1004,Washington Middle School,IL,AURORA,140108,Middle Fork School,DANVILLE,83.87096774193549,61.904761904761905,False,reject,False
31-045-1290-22-0001,West Aurora High School,IL,AURORA,140185,West Aurora Senior High School,AURORA,100.0,86.79245283018868,True,auto_accept,False
31-045-1290-22-3020,West Aurora Learning Center/Early Learning Academy,IL,AURORA,140352,Academy For Learning,DOLTON,88.88888888888889,54.28571428571429,False,reject,False
13-014-0210-02-2001,Aviston Elem School,IL,AVISTON,142594,Lena Baptist School,LENA,73.6842105263158,73.6842105263158,False,reject,False
05-016-0370-02-2003,Avoca West Elem School,IL,GLENVIEW,141844,Cove School,NORTHBROOK,70.58823529411765,54.54545454545454,False,reject,False
05-016-0370-02-1001,Marie Murphy School,IL,WILMETTE,143100,Murphysboro High School,MURPHYSBORO,71.42857142857143,71.42857142857143,False,reject,False
51-084-0050-26-2003,Ball Elementary School,IL,CHATHAM,141844,Cove School,NORTHBROOK,70.58823529411765,48.484848484848484,False,reject,False
51-084-0050-26-2004,Chatham Elem School,IL,CHATHAM,140311,Chatham Academy High School,CHICAGO,84.84848484848484,65.21739130434783,False,review,True
51-084-0050-26-2006,Glenwood Elementary School,IL,CHATHAM,142080,Glenwood School for Boys,GLENWOOD,76.92307692307692,68.0,False,reject,False
51-084-0050-26-0001,Glenwood High School,IL,CHATHAM,140612,Glenwood Senior High School,CHATHAM,100.0,85.1063829787234,True,auto_accept,False
51-084-0050-26-2005,Glenwood Intermediate Sch,IL,CHATHAM,143215,Glenbrook North High School,NORTHBROOK,57.69230769230769,57.692307692307686,False,reject,False
51-084-0050-26-1002,Glenwood Middle School,IL,CHATHAM,140108,Middle Fork School,DANVILLE,83.87096774193549,75.0,False,review,True
34-049-1060-02-2001,Bannockburn School,IL,BANNOCKBURN,140157,Banner School,CHICAGO,77.41935483870968,77.41935483870968,False,reject,False
34-049-2200-26-2007,Arnett C Lines Elem School,IL,BARRINGTON,141844,Cove School,NORTHBROOK,70.58823529411765,48.64864864864865,False,reject,False
34-049-2200-26-2009,Barbara B Rose Elem School,IL,SOUTH BARRINGTON,141128,St Barbara HS,CHICAGO,77.77777777777777,62.5,False,reject,False
34-049-2200-26-3002,Barrington Early Learning Center,IL,BARRINGTON,143996,Stelle Learning Center,STELLE,81.08108108108108,55.55555555555556,False,reject,False
34-049-2200-26-0004,Barrington High School,IL,BARRINGTON,140495,Canton High School,CANTON,85.0,85.0,False,review,True
34-049-2200-26-1004,Barrington Mdle Sch- Prairie Cmps,IL,BARRINGTON,140205,Barrington Community High Schl,BARRINGTON,64.51612903225806,64.51612903225806,True,reject,False
34-049-2200-26-1003,Barrington Middle Sch Station,IL,BARRINGTON,141520,Cuba Middle Senior HS,CUBA,64.40677966101694,64.40677966101696,False,reject,False
34-049-2200-26-2001,Countryside Elem School,IL,BARRINGTON,143706,Keith Country Day School,ROCKFORD,72.34042553191489,72.34042553191489,False,reject,False
34-049-2200-26-2004,Grove Avenue Elem School,IL,BARRINGTON,141778,Elk Grove High School,ELK GROVE VLG,72.72727272727272,66.66666666666667,False,reject,False
34-049-2200-26-2002,Hough Street Elem School,IL,BARRINGTON,143800,Saint Elmo High School,ST. ELMO,79.06976744186046,79.06976744186046,False,reject,False
34-049-2200-26-2005,North Barrington Elem School,IL,NORTH BARRINGTON,143707,North Love Christian School,ROCKFORD,72.72727272727272,72.72727272727273,False,reject,False
34-049-2200-26-2006,Roslyn Road Elem School,IL,BARRINGTON,141844,Cove School,NORTHBROOK,70.58823529411765,47.05882352941176,False,reject,False
34-049-2200-26-2003,Sunny Hill Elem School,IL,CARPENTERSVILLE,143800,Saint Elmo High School,ST. ELMO,73.17073170731707,73.17073170731707,False,reject,False
13-014-0570-02-2001,Bartelso Elem School,IL,BARTELSO,142594,Lena Baptist School,LENA,71.7948717948718,71.7948717948718,False,reject,False
48-072-0660-02-2001,Bartonville Elem School,IL,BARTONVILLE,141844,Cove School,NORTHBROOK,70.58823529411765,58.82352941176471,False,reject,False
31-045-1010-22-2003,Alice Gustafson Elem School,IL,BATAVIA,141844,Cove School,NORTHBROOK,70.58823529411765,47.36842105263158,False,reject,False
31-045-1010-22-0001,Batavia Sr High School,IL,BATAVIA,140212,Batavia High School,BATAVIA,100.0,92.6829268292683,True,auto_accept,False
31-045-1010-22-2009,Grace McWayne Elementary School,IL,BATAVIA,141844,Cove School,NORTHBROOK,70.58823529411765,42.85714285714286,False,reject,False
31-045-1010-22-2007,H C Storm Elem School,IL,BATAVIA,143800,Saint Elmo High School,ST. ELMO,75.0,75.0,False,reject,False
31-045-1010-22-2010,Hoover Wood Elem School,IL,BATAVIA,141844,Cove School,NORTHBROOK,70.58823529411765,58.82352941176471,False,reject,False
31-045-1010-22-2005,J B Nelson Elem School,IL,BATAVIA,141844,Cove School,NORTHBROOK,70.58823529411765,48.484848484848484,False,reject,False
31-045-1010-22-2006,Louise White Elem School,IL,BATAVIA,141844,Cove School,NORTHBROOK,70.58823529411765,51.42857142857142,False,reject,False
31-045-1010-22-1002,Sam Rotolo Middle Sch,IL,BATAVIA,140108,Middle Fork School,DANVILLE,61.53846153846154,51.28205128205128,False,reject,False
34-049-0030-04-1006,Beach Park Middle School,IL,BEACH PARK,140108,Middle Fork School,DANVILLE,83.87096774193549,66.66666666666667,False,review,True
34-049-0030-04-2004,Howe Elementary School,IL,BEACH PARK,141844,Cove School,NORTHBROOK,70.58823529411765,54.54545454545454,False,reject,False
34-049-0030-04-2006,Kenneth Murphy School,IL,BEACH PARK,140448,Bennett Day School,CHICAGO,71.7948717948718,71.7948717948718,False,reject,False
34-049-0030-04-2005,Newport Elem School,IL,WADSWORTH,140199,Miner School,ARLINGTON HTS,70.96774193548387,70.96774193548387,False,reject,False
34-049-0030-04-2002,Oak Crest School,IL,BEACH PARK,143224,Oak Forest High School,OAK FOREST,78.94736842105263,78.94736842105263,False,reject,False
01-009-0150-26-0007,Beardstown Jr/Sr High School,IL,BEARDSTOWN,140225,Beardstown Middle High School,BEARDSTOWN,88.0,80.70175438596492,True,auto_accept,False
01-009-0150-26-2003,Gard Elementary School,IL,BEARDSTOWN,141844,Cove School,NORTHBROOK,70.58823529411765,48.484848484848484,False,reject,False
03-025-0200-26-2003,Beecher City Grade School,IL,BEECHER CITY,140245,Beecher City High School,BEECHER CITY,88.37209302325581,85.71428571428572,True,auto_accept,False
03-025-0200-26-0001,Beecher City Jr-Sr High School,IL,BEECHER CITY,140245,Beecher City High School,BEECHER CITY,100.0,88.88888888888889,True,auto_accept,False
56-099-200U-26-2002,Beecher Elem School,IL,BEECHER,140245,Beecher City High School,BEECHER CITY,84.84848484848484,69.76744186046511,False,review,True
56-099-200U-26-0001,Beecher High School,IL,BEECHER,140245,Beecher City High School,BEECHER CITY,100.0,88.37209302325581,False,auto_accept,False
56-099-200U-26-1001,Beecher Junior High School,IL,BEECHER,140240,Beecher High School,BEECHER,100.0,84.44444444444444,True,auto_accept,False
50-082-1190-02-2001,Belle Valley School,IL,BELLEVILLE,142740,Bureau Valley High School,MANLIUS,81.25,72.72727272727273,False,review,True
50-082-1180-02-2001,Abraham Lincoln Elem School,IL,BELLEVILLE,141100,Lincoln Park High School,CHICAGO,73.6842105263158,62.745098039215684,False,reject,False
50-082-1180-02-1012,Central Jr High School,IL,BELLEVILLE,141970,Aquinas Central Cath Jr-Sr HS,FREEPORT,100.0,73.33333333333334,False,review,True
50-082-1180-02-2004,Douglas Elem School,IL,BELLEVILLE,141562,Douglas Macarthur High School,DECATUR,84.84848484848484,66.66666666666667,False,review,True
50-082-1180-02-2005,Franklin Elem School,IL,BELLEVILLE,140125,Ashton Franklin Center HS,ASHTON,85.71428571428571,66.66666666666667,False,review,True
50-082-1180-02-2006,Henry Raab Elem School,IL,BELLEVILLE,141844,Cove School,NORTHBROOK,70.58823529411765,48.484848484848484,False,reject,False
