source_id,source_name,state,source_city,CEEB,nu_name,nu_city,name_score_set,name_score_sort,city_match,tier,needs_review
00600824,CRISTO REY BOSTON HIGH SCHOOL,MA,DORCHESTER,220235,East Boston High School,EAST BOSTON,87.8048780487805,80.76923076923077,f,review,t
A0501906,GANN ACADEMY-THE NEW JEWISH HIGH SCHOOL,MA,WALTHAM,222197,gann academy new jewish hs,WALTHAM,100,94.5945945945946,t,auto_accept,f
A9103061,LANDMARK HIGH SCHOOL,MA,PRIDES CROSSING,221787,landmark school,PRIDES CROSSING,100,85.71428571428572,t,auto_accept,f
02160867,LAWRENCE ACADEMY,MA,GROTON,222545,worcester academy,WORCESTER,72.72727272727272,72.72727272727273,f,reject,f
00600562,MALDEN CATHOLIC HIGH SCHOOL,MA,MALDEN,221305,Malden High School,MALDEN,100,80,t,auto_accept,f
A0104113,MESIVTA HIGH SCHOOL OF GREATER BOSTON,MA,BRIGHTON,220235,East Boston High School,EAST BOSTON,87.8048780487805,73.33333333333334,f,review,t
A2400093,MISS HALL'S SCHOOL,MA,PITTSFIELD,221760,miss halls school,PITTSFIELD,97.14285714285714,91.42857142857143,t,auto_accept,f
A0501923,NOTRE DAME CRISTO REY HIGH SCHOOL,MA,METHUEN,221122,Notre Dame Cristo Rey High Sch,LAWRENCE,95.23809523809524,95.23809523809523,f,auto_accept,f
00603199,PHILLIPS ACADEMY,MA,ANDOVER,220030,Phillips Academy,ANDOVER,100,100,t,auto_accept,f
00602209,POPE FRANCIS PREPARATORY SCHOOL,MA,SPRINGFIELD,220008,pope francis high school,CHICOPEE,88.37209302325581,69.0909090909091,f,review,t
A1902354,SOLSTICE SCHOOL,MA,ROWLEY,221834,Seacoast School,REVERE,73.33333333333333,73.33333333333334,f,reject,f
00602592,ST BERNARD'S HIGH SCHOOL INC,MA,FITCHBURG,221145,Lee High School,LEE,84.61538461538461,55.81395348837209,f,reject,f
02035993,ST MARK'S SCHOOL,MA,SOUTHBOROUGH,221965,saint marks school,SOUTHBOROUGH,96.7741935483871,96.7741935483871,t,auto_accept,f
A0701310,SWANSEA WOOD SCHOOL,MA,SWANSEA,220405,winsor school,BOSTON,68.75,68.75,f,reject,f
00603891,TABOR ACADEMY,MA,MARION,221330,tabor academy,MARION,100,100,t,auto_accept,f
A1702024,THE ACADEMY AT PENGUIN HALL,MA,WENHAM,220970,Smith Academy,HATFIELD,70,55.00000000000001,f,reject,f
00603304,THE CAMBRIDGE SCHOOL OF WESTON,MA,WESTON,222350,cambridge school of weston,WESTON,100,92.85714285714286,t,auto_accept,f
02161011,THE GOVERNORS ACADEMY,MA,BYFIELD,221995,governor's academy,BYFIELD,87.17948717948718,87.17948717948718,t,review,t
