source_id,source_name,state,source_city,CEEB,nu_name,nu_city,name_score_set,name_score_sort,city_match,tier,needs_review
60989,A. Philip Randolph Elementary,,,100734,A Philip Randolph Acad Of Tech,JACKSONVILLE,75.55555555555556,65.51724137931035,f,reject,f
452,A.C. Davis Senior High School,,,481601,A C Davis Senior High School,YAKIMA,100,100,f,review,f
1227,A.C. Flora High School,,,410494,A C Flora High School,COLUMBIA,100,100,f,review,f
51031,A.L. Burruss Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,66.66666666666667,f,review,t
4965,Abby Kelley Foster Charter Public School,,,030794,A+ Charter School,MARICOPA,93.33333333333333,57.14285714285714,f,reject,f
60352,Abraham Lincoln Middle School,,,051928,Abraham Lincoln School,MARYSVILLE,100,86.27450980392157,f,review,f
61397,Academia de Lenguaje y Bellas Artes,,,054234,Ivy Academia,WOODLAND HLS,80,42.553191489361694,f,reject,f
49458,Academia Moderna Charter,,,051544,Denair Charter Academy,DENAIR,82.6086956521739,82.6086956521739,f,review,t
50738,Académie Lafayette,,,111272,Fayette Life Academy,FAYETTEVILLE,78.94736842105263,78.94736842105263,f,reject,f
51744,Academy for Discovery at Lakewood,,,051303,Discovery Academy,LAGUNA HILLS,100,68,f,review,t
4848,Academy for Global Citizenship,,,060622,Psd Global Academy,FORT COLLINS,87.5,58.33333333333333,f,reject,f
1888,Academy International Elementary School,,,331112,Academy School,BUFFALO,100,52.83018867924528,f,reject,f
4173,Academy of Accelerated Learning,,,230127,Accelerated Learning Academy,FLINT,100,94.91525423728814,f,review,f
1467,Academy of Richmond County,,,110275,Academy Of Richmond County,AUGUSTA,100,100,f,review,f
60130,ACE Charter High School,,,054660,Ace Charter High School,SAN JOSE,100,100,f,review,f
63858,ACTech High School,,,233835,AC-Tech High School,YPSILANTI,97.29729729729729,75.67567567567568,f,review,t
3001,Ada Merritt K-8 Center,,,450059,Cba Center,DELTA,75,50,f,reject,f
50646,Adams Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,75.55555555555556,f,review,t
50453,Adams Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,75.55555555555556,f,review,t
4793,Adrian High School,,,053276,Adrian C Wilcox High School,SANTA CLARA,100,80,f,review,t
3920,Agoura High School,,,050003,Agoura High School,AGOURA HILLS,100,100,f,review,f
27015,Aina Haina Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,68,f,review,t
3407,Al-Arqam Islamic School and College Preparatory,,,052192,College Preparatory School,OAKLAND,100,71.23287671232876,f,review,t
6092,Alameda International High School,,,050005,Alameda High School,ALAMEDA,100,73.07692307692308,f,review,t
3132,Albemarle Road Middle School,,,341118,Albemarle School,ELIZABETH CITY,100,72.72727272727273,f,review,t
3024,Albert Einstein Academies Charter School,,,470425,Einstein School,CHARLOTTESVLE,100,54.54545454545454,f,reject,f
1478,Albert Einstein High School,,,210677,Albert Einstein High School,KENSINGTON,100,100,f,review,f
3197,Alcuin School,,,441894,Alcuin School,DALLAS,100,100,f,review,f
50435,Alderwood Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,69.38775510204081,f,review,t
63320,Alex Sanger Preparatory School,,,391470,Mmi Preparatory School,FREELAND,90,73.07692307692308,f,review,t
4166,Alexander R. Shepherd Elementary School,,,5615,Shepherd C,SHEPHERDSTWN,88.88888888888889,41.666666666666664,f,reject,f
4935,Algonac JR/SR High School,,,230045,Algonac High School,ALGONAC,100,86.36363636363636,f,review,f
4985,Alice Birney Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,65.38461538461539,f,review,t
4208,Alice Deal Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,50,f,reject,f
2033,Alice L. Barnard Elementary School,,,333435,Barnard School,NEW YORK,100,59.57446808510638,f,reject,f
63692,All Nations Community School,,,111060,Community School,DECATUR,100,72.72727272727273,f,review,t
60820,All Saints Episcopal Day School,,,447116,All Saints Episcopal School,TYLER,100,93.10344827586206,f,review,f
877,Allen D. Nease High School,,,100729,Allen D Nease High School,PONTE VEDRA,100,100,f,review,f
1130,Allen High School,,,100729,Allen D Nease High School,PONTE VEDRA,100,80.95238095238095,f,review,t
61597,Alonso High School,,,101714,Braulio Alonso High School,TAMPA,100,81.81818181818181,f,review,t
7024,Alonzo De Leon Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,44.44444444444444,f,reject,f
51737,Alpharetta High School,,,110058,Alpharetta High School,ALPHARETTA,100,100,f,review,f
2457,Alpine Elementary,,,030551,Accelerated Elementary/Sec Sch,TUCSON,74.07407407407408,59.57446808510638,f,reject,f
52523,Alturas International Academy,,,230347,International Academy,BLOOMFLD HLS,100,84,f,review,t
60944,Alverta B. Gray Schultz Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,36.36363636363637,f,reject,f
1353,Amarillo Independent School District/Amarillo High School,,,440125,Amarillo High School,AMARILLO,100,51.94805194805194,f,reject,f
62281,Ambassador School of Global Leadership,,,054687,Ambassador High School,TORRANCE,87.17948717948718,66.66666666666667,f,review,t
2246,Amelia Earhart Elementary,,,052143,Amelia Earhart High School,NORTH HOLLYWOOD,71.7948717948718,62.745098039215684,f,reject,f
61940,American Lakes School,,,540791,American School,BAYAMON,100,83.33333333333334,f,review,t
62872,American University Research Academy (AURA),,,5007,American University,WASHINGTON,100,63.33333333333333,f,reject,f
49990,American Youth Academy,,,101942,American Youth Academy,TAMPA,100,100,f,review,f
6583,Anahuacalmecac International University Prep. HS,,,311102,International High School,PATERSON,100,61.728395061728406,f,reject,f
6448,Anasazi Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,72.34042553191489,f,review,t
62726,Andersen United Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,43.24324324324324,f,reject,f
2421,Anderson Mill Elementary School IB World School,,,143708,Mill School,ROCKFORD,100,37.93103448275862,f,reject,f
51763,Andress High School,,,442198,Andress High School,EL PASO,100,100,f,review,f
1881,Andrew Carnegie Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,61.81818181818181,f,reject,f
1430,Andrew P. Hill High School,,,053077,Andrew P Hill High School,SAN JOSE,100,100,f,review,f
49582,Anita J. Turner Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,70.37037037037037,f,review,t
6902,Annabel C. Perry PK-8,,,392555,Cumberland Perry Area Voc/Tech,MECHANICSBURG,56,48,f,reject,f
1272,Annandale High School,,,470080,Annandale High School,ANNANDALE,100,100,f,review,f
2340,Annapolis High School,,,210008,Annapolis Senior High School,ANNAPOLIS,100,85.71428571428572,f,review,f
3622,Annapolis Middle School,,,230792,Annapolis High School,DEARBORN HEIGHTS,86.48648648648648,81.81818181818181,f,review,t
3923,Annie Wright Schools,,,481355,Annie Wright School,TACOMA,97.43589743589743,97.43589743589743,f,review,f
51701,Annunciation Catholic School,,,190195,Catholic High School,BATON ROUGE,85.71428571428571,62.5,f,reject,f
62364,Annunciation Catholic School DC,,,190195,Catholic High School,BATON ROUGE,85.71428571428571,62.745098039215684,f,reject,f
3014,Antelope Trails Elementary,,,230979,Aspen Ridge Elementary School,ISHPEMING,65.45454545454545,65.45454545454545,f,reject,f
50117,Antietam Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,70.83333333333333,f,review,t
50270,Antioch High School,,,050110,Antioch Adult HS,ANTIOCH,100,86.36363636363636,f,review,f
3386,Anwatin Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,55.172413793103445,f,reject,f
3596,Aquila Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,73.91304347826086,f,review,t
48013,Archbishop Spalding High School,,,210583,Archbishop Spalding HS,SEVERN,100,100,f,review,f
2770,Arlington High School,,,442505,Arlington Heights High School,FORT WORTH,100,84,f,review,t
1317,Armijo High School,,,050910,Armijo High School,FAIRFIELD,100,100,f,review,f
49014,Arroyo Elementary School,,,231567,Barber Elementary School,HIGHLAND PARK,87.5,87.5,f,review,t
3352,Arroyo Valley High School,,,050830,Arroyo High School,EL MONTE,100,83.72093023255813,f,review,t
3927,Arthur I. Meyer Jewish Preparatory,,,u26140,Daytop Preparatory,REDWOOD CITY,75.86206896551724,54.90196078431373,f,reject,f
51613,Arthur Kramer Elementary IB World School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,61.29032258064516,f,reject,f
62636,Ashley Hall,,,410360,Ashley Hall,CHARLESTON,100,100,f,review,f
62362,Aspen Elementary School,,,230979,Aspen Ridge Elementary School,ISHPEMING,100,88.46153846153845,f,review,f
1277,Aspen High School,,,060060,Aspen High School,ASPEN,100,100,f,review,f
62363,Aspen Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,59.25925925925925,f,reject,f
435,Atherton High School,,,231455,Atherton High School,BURTON,100,100,f,review,f
582,Atlanta International School,,,110132,Atlanta International School,ATLANTA,100,100,f,review,f
51430,Atlanta Neighborhood Charter School,,,030794,A+ Charter School,MARICOPA,93.33333333333333,62.745098039215684,f,reject,f
530,Atlantic Community High School,,,160235,Atlantic High School,ATLANTIC,100,80,f,review,t
1191,Atlee High School,,,471415,Atlee High School,MECHANICSVILLE,100,100,f,review,f
939,Auburn High School,,,143693,Auburn High School,ROCKFORD,100,100,f,review,f
61215,Austin Academy for Excellence,,,343759,Academy Of Excellence,STATESVILLE,92.3076923076923,80,f,review,t
60969,Austin Elementary,,,2692,ITT Austin,AUSTIN,75,59.25925925925925,f,reject,f
63390,Austin International School,,,480068,International School,BELLEVUE,100,85.1063829787234,f,review,f
2556,Avondale Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,70.83333333333333,f,review,t
436,Awty International School,,,443332,Awty International School,HOUSTON,100,100,f,review,f
1312,Aynor High School,,,410082,Aynor High School,AYNOR,100,100,f,review,f
2285,Baccalaureate School for Global Education,,,441404,Kor Education School,COLLEGE STA,88.88888888888889,62.295081967213115,f,reject,f
50253,Back of the Yards College Preparatory High School,,,052192,College Preparatory School,OAKLAND,100,69.33333333333334,f,review,t
4578,Baker Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,59.25925925925925,f,reject,f
62742,Baldwin High School,,,500125,Baldwin-Woodville High School,BALDWIN,100,79.16666666666666,f,review,t
63875,Ballantyne Ridge High School,,,239924,Ballantyne Ridge High School,CHARLOTTE,100,100,f,review,f
6618,Balmoral Ridgeway Elementary,,,230979,Aspen Ridge Elementary School,ISHPEMING,63.1578947368421,63.1578947368421,f,reject,f
1014,Baltimore City College,,,210035,Baltimore City College,BALTIMORE,100,100,f,review,f
4842,Baltimore International Academy,,,230347,International Academy,BLOOMFLD HLS,100,80.76923076923077,f,review,t
61380,Baltimore International Academy West,,,230347,International Academy,BLOOMFLD HLS,100,73.6842105263158,f,review,t
6838,Bancroft Elementary School,,,222480,Bancroft School,WORCESTER,100,73.17073170731707,f,review,t
61939,Bannon Creek School,,,290021,I-School,INCLINE VLG,85.71428571428571,51.85185185185186,f,reject,f
62577,Barack and Michelle Obama Academy,,,311228,Barack Obama Academy,PLAINFIELD,100,75.47169811320755,f,review,t
6563,Barack Obama Academy of International Studies,,,311228,Barack Obama Academy,PLAINFIELD,100,61.53846153846154,f,reject,f
60945,Barack Obama Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,65.38461538461539,f,review,t
2248,Barack Obama Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,65.38461538461539,f,review,t
1131,Barry Goldwater High School,,,030270,Barry Goldwater High School,PHOENIX,100,100,f,review,f
50613,Basic Academy of International Studies,,,052956,International Studies Academy,SAN FRANCISCO,100,86.56716417910448,f,review,f
6532,Bay Port High School,,,250130,Bay High School,BAY ST. LOUIS,100,85.71428571428572,f,review,f
3928,Bay Shore High School,,,250130,Bay High School,BAY ST. LOUIS,100,83.33333333333334,f,review,t
50937,Beacon Academy,,,141852,Beacon Academy,EVANSTON,100,100,f,review,f
4082,Beacon Hill Middle School,,,333438,Beacon School,NEW YORK,100,68.42105263157895,f,review,t
50942,Bearden Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,55.172413793103445,f,reject,f
51012,Beaumont School,,,440044,Beaumont Early College HS,BEAUMONT,100,61.224489795918366,f,reject,f
3321,Bedford High School,,,160335,Bedford Community High School,BEDFORD,100,79.16666666666666,f,review,t
4104,Beecher Hills Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,64.15094339622642,f,reject,f
3124,Beechwood School,,,180530,Beechwood High School,FORT MITCHELL,100,86.48648648648648,f,review,f
49146,Bel Aire Park Magnet School,,,231734,Park School,GRAND RAPIDS,100,57.89473684210527,f,reject,f
60012,BELA Charter School,,,030794,A+ Charter School,MARICOPA,93.33333333333333,91.42857142857143,f,review,f
61153,Belding School,,,230255,Belding Area High School,BELDING,100,73.6842105263158,f,review,t
139,Bellaire High School,,,360375,Bellaire High School,BELLAIRE,100,100,f,review,f
51663,Bellevue Children's Academy,,,440586,3D Academy,DONNA,82.35294117647058,37.83783783783784,f,reject,f
2568,Bellevue Middle School,,,160350,Bellevue High School,BELLEVUE,85.71428571428571,80.95238095238095,f,review,t
50302,Belvedere Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,69.38775510204081,f,review,t
1500,Ben L. Smith High School,,,341590,Ben L Smith High School,GREENSBORO,100,100,f,review,f
6208,Bend Senior High School,,,380085,Bend High School,BEND,100,82.05128205128204,f,review,t
50203,Benito Juarez Community Academy,,,140677,Benito Juarez Community Acad,CHICAGO,94.91525423728814,94.91525423728814,f,review,f
1318,Benjamin A Banneker Academic High School,,,110794,Banneker High School,COLLEGE PARK,100,66.66666666666667,f,review,t
60237,Benjamin E. Mays High School,,,110235,Benjamin E Mays High School,ATLANTA,100,100,f,review,f
2428,Benjamin E. Mays International Magnet School,,,101239,Benjamin School,PALM BCH GDNS,100,51.72413793103448,f,reject,f
6091,Benjamin Franklin Elementary School,,,101239,Benjamin School,PALM BCH GDNS,100,60,f,reject,f
1351,Benjamin H Hardaway High School,,,101239,Benjamin School,PALM BCH GDNS,100,65.21739130434783,f,review,t
64125,"Benjamin O. Davis, Jr. Senior High School",,,101239,Benjamin School,PALM BCH GDNS,100,56.60377358490566,f,reject,f
2037,Bennett Elementary School,,,140448,Bennett Day School,CHICAGO,87.5,79.06976744186046,f,review,t
60225,Benteen Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,72.34042553191489,f,review,t
2903,Bentonville High School,,,040175,Bentonville High School,BENTONVILLE,100,100,f,review,f
1501,Bergen County Academies,,,310118,Bergen County Academies,HACKENSACK,100,100,f,review,f
3143,Berkeley High School,,,411425,Berkeley High School,MONCKS CORNER,100,100,f,review,f
60319,Berta Palacios Elementary,,,231567,Barber Elementary School,HIGHLAND PARK,69.38775510204081,69.38775510204081,f,reject,f
3186,Bess Streeter Aldrich Elementary,,,230288,Webb Elementary School,FERNDALE,62.5,48.14814814814815,f,reject,f
941,Bethesda-Chevy Chase High School,,,210250,Bethesda Chevy Chase HS,BETHESDA,100,100,f,review,f
6470,Betty H. Fairfax High School,,,030133,Betty H Fairfax High School,LAVEEN,100,100,f,review,f
50094,Bhaktivedanta Academy,,,440586,3D Academy,DONNA,82.35294117647058,45.16129032258065,f,reject,f
50070,Big Sky High School,,,270617,Big Sky High School,MISSOULA,100,100,f,review,f
60606,Billingsville Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,64.15094339622642,f,reject,f
952,"Binghamton High School, IB World School",,,330425,Binghamton High School,BINGHAMTON,100,73.33333333333334,f,review,t
2904,Biotechnology High School,,,310904,Biotechnology High School,FREEHOLD,100,100,f,review,f
51799,Birchwood Elementary School,,,335912,Birchwood School,WEST NYACK,100,74.4186046511628,f,review,t
6186,Biscayne Beach Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,62.96296296296296,f,reject,f
2263,Bishop Amat Memorial High School,,,051362,Bishop Amat Memorial HS,LA PUENTE,100,100,f,review,f
60804,Bishop Ludden-Grimes Jr/Sr High School,,,335448,Bishop Ludden High School,SYRACUSE,100,79.36507936507937,f,review,t
60191,Black Elk Elementary,,,231567,Barber Elementary School,HIGHLAND PARK,68.18181818181819,68.18181818181819,f,reject,f
2028,Blair High School,,,500225,Blair-Taylor High School,BLAIR,100,82.92682926829268,f,review,t
2776,Bloomfield High School,,,150205,Bloomfield High School,BLOOMFIELD,100,100,f,review,f
6061,Bloomfield Hills High School,,,150205,Bloomfield High School,BLOOMFIELD,100,88,f,review,f
51724,Bob Holcomb Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,66.66666666666667,f,review,t
2052,Bob Lanier Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,50,f,reject,f
2520,Boca Prep International School,,,100164,Boca Prep International School,BOCA RATON,100,100,f,review,f
2081,Bogan Computer Technical High School,,,141387,Bogan High School,CHICAGO,100,64.15094339622642,f,reject,f
2453,Bolton Academy,,,060107,Bolt Academy,BRIGHTON,92.3076923076923,92.3076923076923,f,review,f
49016,Bon View Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,79.16666666666666,f,review,t
381,Bonita Vista High School,,,051370,Bonita High School,LA VERNE,100,85.71428571428572,f,review,f
297,Booker T. Washington High School,,,012710,Booker T Washington HS,TUSKEGEE,100,100,f,review,f
50417,Borman Elementary School,,,231098,E.B. Holman Elementary School,ATLANTIC MINE,88.46153846153847,73.07692307692308,f,review,t
2509,Boulder Country Day School,,,395446,York Country Day School,YORK,87.8048780487805,73.46938775510203,f,review,t
4835,Boulevard Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,69.38775510204081,f,review,t
62586,Bowman School,,,350195,Bowman County High School,BOWMAN,100,68.42105263157895,f,review,t
2044,Boyce Middle School,,,392712,Boyce Campus Middle College HS,MONROEVILLE,100,65.51724137931035,f,review,t
398,Boyd Anderson High School,,,150050,Anderson HS,ANDERSON,100,88.88888888888889,f,review,f
3185,Boyd Elementary School,,,230822,American International Academy Elementary School,INKSTER,87.17948717948718,54.28571428571429,f,reject,f
2891,Bradley International School,,,480068,International School,BELLEVUE,100,83.33333333333334,f,review,t
61937,Bramlette STEAM Academy,,,180003,Steam Academy,LEXINGTON,100,72.22222222222221,f,review,t
60193,Brentwood Middle School,,,393645,Brentwood Middle-High School,PITTSBURGH,100,90.19607843137256,f,review,f
50189,Briargrove Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,68,f,review,t
49750,Briarmeadow Charter School,,,030794,A+ Charter School,MARICOPA,93.33333333333333,76.19047619047619,f,review,t
51107,Brien McMahon High School,,,070698,Brien Mcmahon High School,NORWALK,100,100,f,review,f
60361,Brigham Academy,,,230022,Ingham Academy,LANSING,89.65517241379311,89.65517241379311,f,review,t
60842,Bright Academy,,,054207,Bright Star Secondary Academy,LOS ANGELES,100,65.11627906976744,f,review,t
60442,Briscoe Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,72.34042553191489,f,review,t
3362,British International School Chicago South Loop,,,140722,Chicago International School,CHICAGO,100,74.66666666666666,f,review,t
2905,British International School of Boston,,,053764,Boston School,JOSHUA TREE,100,50.98039215686274,f,reject,f
50352,British International School of Charlotte,,,340096,British International Charlotte,CHARLOTTE,100,86.11111111111111,f,review,f
4105,British International School of New York,,,480068,International School,BELLEVUE,100,66.66666666666667,f,review,t
1428,British International School of Washington,,,480068,International School,BELLEVUE,100,64.51612903225806,f,reject,f
64359,Broad Ripple Middle School,,,151655,Broad Ripple High School,INDIANAPOLIS,88.37209302325581,84,f,review,t
2906,Brockton High School,,,270135,Brockton High School,BROCKTON,100,100,f,review,f
49389,Brody Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,59.25925925925925,f,reject,f
49302,Bronx Early College Academy,,,331063,Bronx Early College Academy,BRONX,100,100,f,review,f
62295,Bronx Park Middle School,,,231734,Park School,GRAND RAPIDS,100,62.857142857142854,f,reject,f
50072,Bronzeville Scholastic Institute,,,140981,Bronzeville Scholastic Inst,CHICAGO,91.52542372881356,91.52542372881356,f,review,f
4821,Brooke Point High School,,,220006,Brooke High School,BOSTON,100,85.71428571428572,f,review,f
2909,Brooklyn Friends School,,,330610,Brooklyn Friends School,BROOKLYN,100,100,f,review,f
49097,Brooklyn Prospect Charter School,,,331104,Brooklyn Prospect Charter Schl,BROOKLYN,96.7741935483871,96.7741935483871,f,review,f
2499,Brookside Middle School,,,112751,Brookside School,SMYRNA,100,82.05128205128204,f,review,t
49834,Brown Academy of International Studies,,,052956,International Studies Academy,SAN FRANCISCO,100,86.56716417910448,f,review,f
3198,Brown International Academy,,,230347,International Academy,BLOOMFLD HLS,100,87.5,f,review,f
63063,Bryker Woods Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,73.07692307692308,f,review,t
36013,Buckland Mills Elementary School,,,020019,Buckland School,BUCKLAND,100,63.829787234042556,f,reject,f
61429,Buffalo Academy of the Sacred Heart,,,447396,Academy The,WEATHERFORD,100,47.82608695652174,f,reject,f
2475,Buist Academy for Advanced Studies,,,110332,Academy For Advanced Studies,MCDONOUGH,100,90.32258064516128,f,review,f
52517,Burgess-Peterson Academy,,,440586,3D Academy,DONNA,82.35294117647058,41.17647058823529,f,reject,f
60485,Burke County High School,,,420195,Burke High School,BURKE,100,82.92682926829268,f,review,t
2445,Burton Magnet Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,64.15094339622642,f,reject,f
776,C Leon King High School,,,101717,C Leon King High School,TAMPA,100,100,f,review,f
51565,Cache La Poudre Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,61.81818181818181,f,reject,f
49572,Cache La Poudre Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,43.24324324324324,f,reject,f
2813,Cactus Shadows High School,,,030257,Cactus High School,GLENDALE,100,81.81818181818181,f,review,t
438,Cajon High School,,,052773,Cajon High School,SAN BERNARDINO,100,100,f,review,f
7035,Caldwell Heights Elementary,,,120005,Hana High And Elementary Sch,HANA,69.0909090909091,69.0909090909091,f,reject,f
50089,Caleb Greenwood Elementary School,,,100771,Greenwood School,JACKSONVILLE,100,65.3061224489796,f,review,t
3629,Calhoun Middle School,,,100737,Calhoun School,JACKSONVILLE,100,80,f,review,t
61486,Camerado Springs Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,42.10526315789473,f,reject,f
985,Campbell High School,,,152845,Arthur Campbell High School,PLAINFIELD,100,85.1063829787234,f,review,f
4033,Campbell Middle School,,,112745,Campbell High School,SMYRNA,85.71428571428571,80.95238095238095,f,review,t
26017,Campus High School,,,380834,Aim HS Fir Ridge Campus,PORTLAND,100,72,f,review,t
60434,Campus International High School,,,173168,Campus High School,WICHITA,100,72,f,review,t
7018,Campus International School,,,480068,International School,BELLEVUE,100,85.1063829787234,f,review,f
1356,Canandaigua Academy,,,331195,Canandaigua Academy,CANANDAIGUA,100,100,f,review,f
6955,Canyon del Oro High School,,,052267,Canyon High School,ANAHEIM,100,81.81818181818181,f,review,t
500,Canyon High School,,,054406,American Canyon High School,AMERICAN CANYON,100,80,f,review,t
51388,Canyon Springs High School,,,052267,Canyon High School,ANAHEIM,100,81.81818181818181,f,review,t
3086,Cape Coral High School,,,100218,Cape Coral High School,CAPE CORAL,100,100,f,review,f
2304,Capistrano Valley High School,,,051968,Capistrano Valley High School,MISSION VIEJO,100,100,f,review,f
986,Capital High School,,,490220,Capital High School,CHARLESTON,100,100,f,review,f
1477,Capuchino High School,,,052810,Capuchino High School,SAN BRUNO,100,100,f,review,f
50888,Carl Cozier Elementary School,,,230288,Webb Elementary School,FERNDALE,87.17948717948718,66.66666666666667,f,review,t
6647,Carl Hankey K-8 School,,,290021,I-School,INCLINE VLG,85.71428571428571,46.666666666666664,f,reject,f
50266,Carl Schurz High School,,,140700,Schurz High School,CHICAGO,100,87.8048780487805,f,review,f
2814,Carmel High School,,,143096,Carmel Catholic High School,MUNDELEIN,100,80,f,review,t
52224,Carolina Preparatory Academy,,,411204,Carolina Academy,LAKE CITY,100,72.72727272727273,f,review,t
61390,Carpenter Elementary,,,231567,Barber Elementary School,HIGHLAND PARK,68.18181818181819,68.18181818181819,f,reject,f
6989,Carrollton High School,,,260510,Carrollton High School,CARROLLTON,100,100,f,review,f
2307,Carrollton School of the Sacred Heart,,,101047,Carrollton Sacred Heart School,MIAMI,100,89.55223880597015,f,review,f
2247,Carrollwood Day School,,,102619,Carrollwood Day School,TAMPA,100,100,f,review,f
62685,Carson Junior High School,,,290035,Carson High School,CARSON CITY,100,83.72093023255813,f,review,t
2016,Carver Middle School,,,448009,Clark Middle School,PRINCETON,87.17948717948718,87.17948717948718,f,review,t
3149,Carver Middle School,,,448009,Clark Middle School,PRINCETON,87.17948717948718,87.17948717948718,f,review,t
2041,Carver Middle School,,,448009,Clark Middle School,PRINCETON,87.17948717948718,87.17948717948718,f,review,t
52482,Cascade Elementary School,,,053751,The Cascade School,WHITMORE,87.5,65.11627906976744,f,review,t
51004,Case Elementary School,,,230822,American International Academy Elementary School,INKSTER,87.17948717948718,60,f,reject,f
52515,Casimir Pulaski High School,,,501910,Pulaski High School,PULASKI,100,82.6086956521739,f,review,t
50947,Casita Center,,,431721,Oasis Center,NASHVILLE,80,48,f,reject,f
49557,Cass Technical High School,,,110625,Cass High School,WHITE,100,76.19047619047619,f,review,t
531,Castle Park High School,,,365122,Castle High School,CLEVELAND,100,87.8048780487805,f,review,f
3016,Castle Rock Elementary School,,,220492,Castle School,CAMBRIDGE,100,61.904761904761905,f,reject,f
6256,Castor Gardens Middle School,,,290021,I-School,INCLINE VLG,85.71428571428571,44.44444444444444,f,reject,f
50306,Cathedral City High School,,,333520,Cathedral High School,NEW YORK,100,89.36170212765957,f,review,f
2290,Catholic Memorial High School,,,190195,Catholic High School,BATON ROUGE,100,81.63265306122449,f,review,t
3102,Cedar Park Middle School,,,231734,Park School,GRAND RAPIDS,100,62.857142857142854,f,reject,f
2128,Cedar Ridge High School,,,480148,Cedar High School,SHELTON,100,85,f,review,f
6226,Celebration High School,,,100228,Celebration High School,CELEBRATION,100,100,f,review,f
2779,Centaurus High School,,,060865,Centaurus High School,LAFAYETTE,100,100,f,review,f
872,Centennial High School,,,160162,Ankeny Centennial High School,ANKENY,100,86.27450980392157,f,review,f
6475,Centennial High School,,,160162,Ankeny Centennial High School,ANKENY,100,86.27450980392157,f,review,f
63038,Center for Global Studies,,,070414,Center Global Studies Brien Mc,NORWALK,91.30434782608695,76.36363636363637,f,review,t
6422,Center for Inquiry at School 84,,,241594,Center School,MINNEAPOLIS,100,59.09090909090908,f,reject,f
2416,Center for Inquiry School 2,,,241594,Center School,MINNEAPOLIS,100,65,f,review,t
60089,Center for Inquiry School 70,,,241594,Center School,MINNEAPOLIS,100,63.41463414634146,f,reject,f
60346,Center Moriches High School,,,331285,Center Moriches High School,CENTER MORICHES,100,100,f,review,f
51843,Center Moriches Middle School,,,241594,Center School,MINNEAPOLIS,100,61.904761904761905,f,reject,f
49573,Central Academy,,,141699,Academy At IL Central College,EAST PEORIA,100,68.18181818181819,f,review,t
62711,Central Academy of Technology and Arts,,,130386,Central Academy,MERIDIAN,100,56.60377358490566,f,reject,f
6108,Central Elementary School,,,101150,Central School,MILTON,100,71.7948717948718,f,review,t
2291,Central High School,,,140115,A-C Central High School,ASHLAND,100,90.47619047619048,f,review,f
542,"Central High School, Capitol Heights",,,012681,Capitol School,TUSCALOOSA,100,57.14285714285714,f,reject,f
727,"Central High School, Macon",,,111960,Central High School,MACON,100,86.36363636363636,f,review,f
1016,"Central High School, Springfield",,,111960,Central High School,MACON,100,76,f,review,t
501,"Central High School, St. Paul",,,111960,Central High School,MACON,100,82.6086956521739,f,review,t
